,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
7831,TXN_9493077,Cake,4,3.0,12.0,Credit Card,DK/NS,2023-01-10
7832,TXN_3493771,Cake,2,3.0,6.0,DK/NS,DK/NS,2023-02-13
7833,TXN_8640673,Juice,2,3.0,6.0,Cash,In-store,2023-09-11
7834,TXN_4793771,Cake,4,3.0,12.0,Cash,DK/NS,2023-12-26
7835,TXN_8107005,Juice,3,3.0,9.0,DK/NS,DK/NS,2023-09-15
7836,TXN_7857126,Cookie,4,1.0,4.0,Cash,Takeaway,2023-08-21
7837,TXN_2940613,Juice,4,3.0,12.0,Cash,DK/NS,2023-06-28
7838,TXN_2407379,Smoothie,4,4.0,16.0,Digital Wallet,DK/NS,2023-03-13
7839,TXN_3376952,Tea,2,1.5,3.0,DK/NS,Takeaway,2023-10-23
7840,TXN_4083004,Sandwich,5,4.0,20.0,DK/NS,Takeaway,2023-03-06
7841,TXN_3635628,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-10-28
7842,TXN_3554772,Tea,3,1.5,4.5,Credit Card,DK/NS,2023-10-06
7843,TXN_9454387,Salad,2,5.0,10.0,Cash,Takeaway,2023-01-02
7844,TXN_9660362,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-08-16
7845,TXN_9281939,Tea,3,1.5,4.5,Cash,In-store,2023-05-22
7846,TXN_2347248,Salad,1,5.0,5.0,Credit Card,DK/NS,2023-11-11
7847,TXN_3732426,Sandwich,2,4.0,8.0,Digital Wallet,DK/NS,2023-03-07
7848,TXN_8675558,Tea,5,1.5,7.5,DK/NS,In-store,2023-05-23
7849,TXN_1963345,Smoothie,4,4.0,16.0,DK/NS,In-store,2023-10-12
7850,TXN_6332405,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-12-03
7851,TXN_8946323,Tea,2,1.5,3.0,Cash,DK/NS,2023-08-23
7852,TXN_1529961,Smoothie,4,4.0,16.0,Credit Card,DK/NS,2023-09-29
7853,TXN_8860052,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-07-18
7854,TXN_6732833,Salad,1,5.0,5.0,Digital Wallet,In-store,2023-07-21
7855,TXN_1983705,DK/NS,3,3.0,9.0,Cash,Takeaway,
7856,TXN_6232398,Juice,2,3.0,6.0,Cash,In-store,2023-07-05
7857,TXN_2391245,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-04-13
7858,TXN_7670296,Juice,2,3.0,6.0,Cash,Takeaway,2023-01-25
7859,TXN_6128086,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-12-26
7860,TXN_1141405,Cookie,1,1.0,1.0,DK/NS,DK/NS,
7861,TXN_4898346,Smoothie,2,4.0,8.0,Cash,DK/NS,2023-05-07
7862,TXN_2807324,Sandwich,2,4.0,8.0,Cash,DK/NS,2023-11-13
7863,TXN_4428486,Smoothie,1,4.0,4.0,DK/NS,DK/NS,2023-07-28
7864,TXN_4430772,Coffee,5,2.0,10.0,Credit Card,DK/NS,2023-01-11
7865,TXN_7251108,DK/NS,3,3.0,9.0,Credit Card,In-store,2023-10-04
7866,TXN_3987718,Tea,4,1.5,6.0,DK/NS,DK/NS,2023-12-24
7867,TXN_6658070,Juice,2,3.0,6.0,Cash,Takeaway,2023-11-03
7868,TXN_6007437,Juice,1,3.0,3.0,Credit Card,DK/NS,2023-11-22
7869,TXN_6030518,Sandwich,3,4.0,12.0,DK/NS,In-store,2023-12-20
7870,TXN_4228838,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-09-22
7871,TXN_3303518,Juice,4,3.0,12.0,DK/NS,In-store,2023-06-30
7872,TXN_9719921,Salad,5,5.0,25.0,Credit Card,DK/NS,2023-07-28
7873,TXN_1272118,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-04-21
7874,TXN_4060215,Salad,3,5.0,15.0,Credit Card,In-store,2023-01-12
7875,TXN_2569119,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-08-04
7876,TXN_2894945,Coffee,2,2.0,4.0,DK/NS,DK/NS,2023-02-28
7877,TXN_7992512,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-07-17
7878,TXN_2771512,DK/NS,4,3.0,12.0,Digital Wallet,Takeaway,2023-12-23
7879,TXN_6109953,DK/NS,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-22
7880,TXN_5728193,Sandwich,1,4.0,4.0,Credit Card,In-store,
7881,TXN_2417271,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-02-01
7882,TXN_8156455,Cake,2,3.0,6.0,Cash,DK/NS,2023-02-12
7883,TXN_7063005,Cake,1,3.0,3.0,DK/NS,DK/NS,2023-01-18
7884,TXN_9425096,Smoothie,5,4.0,20.0,Credit Card,In-store,2023-06-12
7885,TXN_6236737,Juice,5,3.0,15.0,Cash,In-store,2023-03-19
7886,TXN_9691364,Cookie,3,1.0,3.0,Credit Card,In-store,2023-03-02
7887,TXN_4688280,Tea,1,1.5,1.5,DK/NS,DK/NS,2023-02-16
7888,TXN_1770648,Sandwich,4,4.0,16.0,Credit Card,DK/NS,2023-09-30
7889,TXN_1524602,Coffee,3,2.0,6.0,Cash,Takeaway,2023-05-11
7890,TXN_5289658,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,
7891,TXN_2602732,Salad,4,5.0,20.0,Digital Wallet,DK/NS,2023-06-09
7892,TXN_5132482,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-12-21
7893,TXN_3281605,Tea,1,1.5,1.5,DK/NS,Takeaway,2023-07-27
7894,TXN_9969836,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-04-06
7895,TXN_7938279,Tea,3,1.5,4.5,Cash,Takeaway,2023-03-17
7896,TXN_8712307,DK/NS,5,3.0,15.0,Cash,In-store,2023-04-10
7897,TXN_8595386,Cookie,4,1.0,4.0,Credit Card,DK/NS,2023-08-04
7898,TXN_6398450,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-11-19
7899,TXN_3042552,DK/NS,1,3.0,3.0,Cash,DK/NS,2023-09-08
7900,TXN_7084298,Cake,3,3.0,9.0,DK/NS,Takeaway,2023-02-18
7901,TXN_8384428,Cookie,1,1.0,1.0,Digital Wallet,In-store,2023-08-11
7902,TXN_6541329,Cookie,2,1.0,2.0,Cash,Takeaway,2023-09-28
7903,TXN_7667139,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-12-05
7904,TXN_1268811,Salad,1,5.0,5.0,DK/NS,DK/NS,2023-01-04
7905,TXN_9190025,Tea,4,1.5,6.0,Digital Wallet,DK/NS,
7906,TXN_5056808,Juice,1,3.0,3.0,Credit Card,DK/NS,2023-02-25
7907,TXN_9191048,Cake,5,3.0,15.0,Digital Wallet,DK/NS,2023-09-18
7908,TXN_5105810,Cookie,5,1.0,5.0,DK/NS,Takeaway,2023-01-17
7909,TXN_3272613,Cookie,2,1.0,2.0,Cash,DK/NS,2023-03-30
7910,TXN_3690903,Coffee,3,2.0,6.0,DK/NS,In-store,2023-10-22
7911,TXN_1938413,Smoothie,4,4.0,16.0,Digital Wallet,DK/NS,2023-04-01
7912,TXN_1396019,Coffee,4,2.0,8.0,Cash,In-store,2023-12-03
7913,TXN_6989000,Tea,2,1.5,3.0,DK/NS,Takeaway,2023-02-24
7914,TXN_4811225,Tea,5,1.5,7.5,Cash,Takeaway,2023-11-01
7915,TXN_2193333,Coffee,4,2.0,8.0,DK/NS,Takeaway,2023-07-21
7916,TXN_4564220,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-09
7917,TXN_5414186,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-04-24
7918,TXN_1740742,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-10-06
7919,TXN_2547084,Sandwich,1,4.0,4.0,Cash,DK/NS,2023-12-16
7920,TXN_8879936,Cake,5,3.0,15.0,DK/NS,Takeaway,2023-07-25
7921,TXN_1605677,Tea,5,1.5,7.5,DK/NS,DK/NS,2023-01-15
7922,TXN_6070787,Sandwich,3,4.0,12.0,DK/NS,In-store,2023-02-26
7923,TXN_3441457,Salad,2,5.0,10.0,Digital Wallet,DK/NS,2023-10-20
7924,TXN_1236759,Coffee,1,2.0,2.0,Credit Card,In-store,2023-01-26
7925,TXN_9239309,Salad,4,5.0,20.0,DK/NS,DK/NS,
7926,TXN_7196144,Smoothie,3,4.0,12.0,DK/NS,DK/NS,2023-03-28
7927,TXN_3981406,Salad,4,5.0,20.0,DK/NS,DK/NS,2023-04-17
7928,TXN_2152054,Cake,2,3.0,6.0,Digital Wallet,DK/NS,2023-05-11
7929,TXN_9339037,Cookie,2,1.0,2.0,DK/NS,Takeaway,2023-07-21
7930,TXN_7308629,Salad,4,5.0,20.0,DK/NS,Takeaway,2023-11-24
7931,TXN_9407636,Smoothie,4,4.0,16.0,Cash,DK/NS,2023-10-01
7932,TXN_4755860,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-10-28
7933,TXN_6118079,Coffee,1,2.0,2.0,DK/NS,Takeaway,2023-07-01
7934,TXN_6415784,Salad,3,5.0,15.0,DK/NS,DK/NS,2023-08-16
7935,TXN_1755817,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-07-17
7936,TXN_4417326,Sandwich,3,4.0,12.0,Digital Wallet,DK/NS,
7937,TXN_2090061,Smoothie,4,4.0,16.0,DK/NS,DK/NS,2023-06-23
7938,TXN_8128656,Smoothie,5,4.0,20.0,DK/NS,In-store,2023-04-24
7939,TXN_6714749,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-08-02
7940,TXN_1103495,Juice,1,3.0,3.0,Cash,Takeaway,
7941,TXN_8099424,Cake,4,3.0,12.0,DK/NS,Takeaway,2023-04-02
7942,TXN_5103036,Juice,2,3.0,6.0,DK/NS,Takeaway,2023-12-04
7943,TXN_6013024,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-09-06
7944,TXN_8065852,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-07-17
7945,TXN_2035283,DK/NS,3,4.0,12.0,DK/NS,DK/NS,2023-01-14
7946,TXN_3695238,Salad,5,5.0,25.0,Cash,Takeaway,2023-04-20
7947,TXN_1336727,Smoothie,2,4.0,8.0,DK/NS,In-store,2023-10-18
7948,TXN_5724548,Cake,5,3.0,15.0,DK/NS,DK/NS,2023-08-12
7949,TXN_3521791,Coffee,1,2.0,2.0,DK/NS,Takeaway,2023-06-11
7950,TXN_2678484,Coffee,1,2.0,2.0,DK/NS,DK/NS,2023-03-27
7951,TXN_6696619,Cake,3,3.0,9.0,DK/NS,Takeaway,2023-03-19
7952,TXN_2734718,Tea,2,1.5,3.0,DK/NS,DK/NS,2023-08-16
7953,TXN_7465693,DK/NS,3,4.0,12.0,Digital Wallet,DK/NS,2023-09-04
7954,TXN_8241649,Tea,5,1.5,7.5,DK/NS,DK/NS,2023-03-15
7955,TXN_6125646,Cookie,2,1.0,2.0,DK/NS,DK/NS,2023-06-12
7956,TXN_8639973,Cookie,5,1.0,5.0,DK/NS,DK/NS,2023-07-06
7957,TXN_1349640,Juice,2,3.0,6.0,Credit Card,In-store,2023-06-17
7958,TXN_3719842,Cake,3,3.0,9.0,Cash,DK/NS,2023-05-05
7959,TXN_3863940,Salad,2,5.0,10.0,DK/NS,DK/NS,2023-06-18
7960,TXN_9660030,Cake,5,3.0,15.0,Credit Card,In-store,2023-11-24
7961,TXN_9649503,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-01-02
7962,TXN_6618160,Tea,5,1.5,7.5,Cash,Takeaway,2023-03-13
7963,TXN_9121241,Sandwich,5,4.0,20.0,DK/NS,Takeaway,2023-03-18
7964,TXN_4419474,Juice,2,3.0,6.0,DK/NS,In-store,2023-02-04
7965,TXN_5639485,Cookie,3,1.0,3.0,Credit Card,DK/NS,2023-07-02
7966,TXN_9997263,Cookie,2,1.0,2.0,DK/NS,DK/NS,2023-03-05
7967,TXN_4590013,Tea,5,1.5,7.5,Cash,Takeaway,2023-04-19
7968,TXN_4958354,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-05-01
7969,TXN_9240476,Coffee,5,2.0,10.0,DK/NS,DK/NS,2023-04-29
7970,TXN_2457961,Coffee,2,2.0,4.0,Credit Card,In-store,2023-06-08
7971,TXN_6494145,Cookie,2,1.0,2.0,Cash,DK/NS,2023-08-18
7972,TXN_2142941,Cookie,5,1.0,5.0,Digital Wallet,DK/NS,2023-11-03
7973,TXN_2405666,DK/NS,2,3.0,6.0,Cash,Takeaway,2023-04-20
7974,TXN_4125871,Juice,4,3.0,12.0,DK/NS,DK/NS,2023-12-16
7975,TXN_7102166,Coffee,4,2.0,8.0,DK/NS,DK/NS,2023-12-08
7976,TXN_1492585,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-01-17
7977,TXN_2208949,Cake,4,3.0,12.0,Cash,Takeaway,2023-08-05
7978,TXN_9815454,Juice,5,3.0,15.0,Digital Wallet,DK/NS,2023-12-05
7979,TXN_6806968,Cookie,4,1.0,4.0,Cash,Takeaway,2023-07-03
7980,TXN_3751420,Sandwich,5,4.0,20.0,DK/NS,Takeaway,2023-11-20
7981,TXN_3439155,Salad,3,5.0,15.0,DK/NS,Takeaway,2023-07-30
7982,TXN_5564198,Cake,4,3.0,12.0,Cash,DK/NS,2023-06-06
7983,TXN_3446643,Smoothie,1,4.0,4.0,DK/NS,DK/NS,2023-06-01
7984,TXN_1770073,Cookie,2,1.0,2.0,DK/NS,Takeaway,2023-12-03
7985,TXN_7328209,Sandwich,3,4.0,12.0,Credit Card,DK/NS,2023-03-01
7986,TXN_4252608,Juice,3,3.0,9.0,Credit Card,In-store,2023-08-23
7987,TXN_7221831,Coffee,3,2.0,6.0,Credit Card,DK/NS,2023-03-26
7988,TXN_4548565,Juice,4,3.0,12.0,DK/NS,In-store,2023-02-17
7989,TXN_7400015,Juice,4,3.0,12.0,Cash,DK/NS,2023-01-27
7990,TXN_4749986,Tea,5,1.5,7.5,DK/NS,Takeaway,2023-05-26
7991,TXN_1917336,Sandwich,3,4.0,12.0,Cash,In-store,2023-04-12
7992,TXN_5238755,Cookie,3,1.0,3.0,DK/NS,Takeaway,2023-06-01
7993,TXN_1822234,Salad,2,5.0,10.0,Cash,DK/NS,2023-10-15
7994,TXN_1342487,Juice,3,3.0,9.0,Credit Card,DK/NS,2023-09-21
7995,TXN_7413282,Cake,5,3.0,15.0,DK/NS,DK/NS,2023-10-13
7996,TXN_5713298,Smoothie,2,4.0,8.0,Credit Card,DK/NS,2023-07-14
7997,TXN_3045673,Smoothie,3,4.0,12.0,Digital Wallet,DK/NS,2023-06-24
7998,TXN_2662720,Juice,5,3.0,15.0,DK/NS,DK/NS,2023-09-18
7999,TXN_8966922,Juice,4,3.0,12.0,DK/NS,Takeaway,2023-11-10
8000,TXN_7311815,Cookie,4,1.0,4.0,DK/NS,Takeaway,2023-05-11
8001,TXN_8211198,Juice,3,3.0,9.0,Credit Card,DK/NS,2023-01-24
8002,TXN_6476719,Juice,5,3.0,15.0,Cash,Takeaway,2023-06-04
8003,TXN_1556480,Tea,5,1.5,7.5,DK/NS,DK/NS,2023-02-06
8004,TXN_3009994,Cookie,5,1.0,5.0,Credit Card,In-store,2023-09-13
8005,TXN_8992377,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-07-12
8006,TXN_5504130,Cake,3,3.0,9.0,DK/NS,DK/NS,2023-06-24
8007,TXN_7153455,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-02
8008,TXN_8821579,Smoothie,4,4.0,16.0,DK/NS,Takeaway,2023-12-06
8009,TXN_6873127,Cookie,1,1.0,1.0,DK/NS,In-store,2023-02-02
8010,TXN_9923952,Cookie,4,1.0,4.0,DK/NS,Takeaway,2023-08-08
8011,TXN_7383137,Coffee,2,2.0,4.0,Credit Card,In-store,2023-12-02
8012,TXN_4766317,Cookie,2,1.0,2.0,DK/NS,Takeaway,2023-09-23
8013,TXN_6335297,Cake,3,3.0,9.0,DK/NS,DK/NS,2023-10-16
8014,TXN_9334593,Sandwich,3,4.0,12.0,Cash,DK/NS,2023-04-23
8015,TXN_2441029,Cake,5,3.0,15.0,Cash,In-store,2023-05-18
8016,TXN_8260461,Cookie,2,1.0,2.0,Digital Wallet,DK/NS,2023-10-29
8017,TXN_4801947,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-01-01
8018,TXN_4323120,Coffee,5,2.0,10.0,DK/NS,DK/NS,2023-08-29
8019,TXN_5947264,Salad,1,5.0,5.0,DK/NS,In-store,2023-03-07
8020,TXN_9072628,Salad,4,5.0,20.0,Digital Wallet,DK/NS,2023-12-29
8021,TXN_8282744,Tea,2,1.5,3.0,DK/NS,Takeaway,2023-06-16
8022,TXN_2547156,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-08-18
8024,TXN_8621278,Salad,2,5.0,10.0,Cash,Takeaway,2023-02-01
8025,TXN_2616353,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-06-24
8026,TXN_9731999,Sandwich,4,4.0,16.0,DK/NS,Takeaway,2023-11-26
8027,TXN_3608237,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-11-26
8028,TXN_2423167,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-29
8029,TXN_5742202,Salad,2,5.0,10.0,Cash,Takeaway,
8030,TXN_6695451,Salad,1,5.0,5.0,Credit Card,DK/NS,2023-07-28
8031,TXN_6098702,Coffee,3,2.0,6.0,Credit Card,DK/NS,2023-10-15
8032,TXN_8972184,Juice,4,3.0,12.0,DK/NS,DK/NS,2023-08-17
8033,TXN_2010507,Cake,3,3.0,9.0,DK/NS,DK/NS,2023-05-23
8034,TXN_1390754,Cake,2,3.0,6.0,DK/NS,Takeaway,2023-11-08
8035,TXN_4925291,Smoothie,2,4.0,8.0,Digital Wallet,DK/NS,2023-09-22
8036,TXN_8345383,Tea,5,1.5,7.5,DK/NS,Takeaway,2023-10-14
8037,TXN_3910293,Cake,4,3.0,12.0,Cash,In-store,2023-01-30
8038,TXN_4696969,Salad,1,5.0,5.0,Credit Card,DK/NS,2023-09-29
8039,TXN_4568379,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-05-28
8040,TXN_8745942,Cookie,3,1.0,3.0,Cash,DK/NS,2023-05-03
8041,TXN_1827937,Coffee,1,2.0,2.0,DK/NS,Takeaway,
8042,TXN_2496907,Coffee,2,2.0,4.0,Credit Card,DK/NS,2023-11-28
8043,TXN_3043371,Smoothie,1,4.0,4.0,DK/NS,DK/NS,2023-12-04
8044,TXN_2687149,Coffee,5,2.0,10.0,DK/NS,DK/NS,2023-03-24
8045,TXN_9752207,Sandwich,4,4.0,16.0,DK/NS,In-store,2023-10-15
8046,TXN_7223850,Salad,2,5.0,10.0,Credit Card,DK/NS,2023-02-05
8047,TXN_5421917,Tea,5,1.5,7.5,DK/NS,DK/NS,2023-05-03
8048,TXN_3812053,Coffee,5,2.0,10.0,DK/NS,In-store,2023-04-03
8049,TXN_8437195,Cake,1,3.0,3.0,Cash,DK/NS,2023-12-10
8050,TXN_3880494,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-17
8051,TXN_2755642,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-03-24
8052,TXN_9320353,Salad,5,5.0,25.0,Cash,In-store,2023-01-10
8053,TXN_8837015,Juice,3,3.0,9.0,Credit Card,In-store,2023-06-11
8054,TXN_1856538,Coffee,3,2.0,6.0,Cash,DK/NS,2023-11-01
8055,TXN_2933439,Salad,4,5.0,20.0,Digital Wallet,DK/NS,2023-04-14
8056,TXN_2667131,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-10-10
8057,TXN_5536056,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-12-22
8058,TXN_3846628,Juice,1,3.0,3.0,DK/NS,Takeaway,2023-10-16
8059,TXN_9043894,Cake,1,3.0,3.0,Digital Wallet,DK/NS,2023-07-28
8060,TXN_9354349,Juice,1,3.0,3.0,Credit Card,DK/NS,2023-02-12
8061,TXN_3655950,Cookie,1,1.0,1.0,DK/NS,In-store,2023-11-25
8062,TXN_4483585,Smoothie,5,4.0,20.0,DK/NS,Takeaway,2023-12-26
8063,TXN_2332364,Cake,2,3.0,6.0,Credit Card,DK/NS,2023-08-10
8064,TXN_5878649,Salad,3,5.0,15.0,DK/NS,Takeaway,2023-02-15
8065,TXN_2716940,Coffee,1,2.0,2.0,DK/NS,DK/NS,2023-11-27
8066,TXN_2496249,Juice,4,3.0,12.0,Cash,Takeaway,
8067,TXN_9020641,Cake,4,3.0,12.0,Credit Card,In-store,2023-06-27
8068,TXN_5931551,Sandwich,4,4.0,16.0,DK/NS,In-store,2023-03-28
8069,TXN_5812552,Cake,1,3.0,3.0,DK/NS,DK/NS,2023-09-17
8070,TXN_8899417,Salad,3,5.0,15.0,Digital Wallet,DK/NS,
8071,TXN_2259102,Sandwich,2,4.0,8.0,DK/NS,DK/NS,2023-02-19
8072,TXN_7041367,Cookie,4,1.0,4.0,DK/NS,DK/NS,2023-01-04
8073,TXN_1005377,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-03
8074,TXN_7262554,Salad,3,5.0,15.0,Credit Card,DK/NS,2023-07-08
8075,TXN_9705971,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-09-02
8076,TXN_4809626,Coffee,5,2.0,10.0,Cash,Takeaway,2023-02-18
8077,TXN_5171248,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-06-14
8078,TXN_2201235,Tea,1,1.5,1.5,Digital Wallet,DK/NS,2023-12-17
8079,TXN_2907979,Juice,3,3.0,9.0,Cash,DK/NS,2023-06-18
8080,TXN_7229918,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-03-24
8081,TXN_5179245,Juice,3,3.0,9.0,Credit Card,DK/NS,2023-04-17
8082,TXN_5010968,Smoothie,2,4.0,8.0,Digital Wallet,DK/NS,2023-12-03
8083,TXN_6294315,Cookie,2,1.0,2.0,Digital Wallet,DK/NS,2023-04-04
8084,TXN_8487985,Juice,5,3.0,15.0,DK/NS,Takeaway,2023-05-09
8085,TXN_8552898,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-11-06
8086,TXN_1307428,Tea,4,1.5,6.0,Credit Card,DK/NS,
8087,TXN_4787754,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-31
8088,TXN_9176533,Cake,3,3.0,9.0,Credit Card,DK/NS,2023-10-14
8089,TXN_1228474,Smoothie,4,4.0,16.0,DK/NS,In-store,2023-11-20
8090,TXN_9376428,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-10-30
8091,TXN_3678804,Coffee,3,2.0,6.0,Digital Wallet,DK/NS,2023-10-20
8092,TXN_6021363,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-01-11
8093,TXN_8518812,Cookie,3,1.0,3.0,DK/NS,In-store,2023-06-22
8094,TXN_5573436,Coffee,1,2.0,2.0,DK/NS,Takeaway,2023-02-22
8095,TXN_3274591,Juice,5,3.0,15.0,DK/NS,Takeaway,2023-04-09
8096,TXN_2477650,Cookie,1,1.0,1.0,Cash,Takeaway,2023-10-24
8097,TXN_4987376,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-08-20
8098,TXN_3099819,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,
8099,TXN_9196694,Cake,4,3.0,12.0,DK/NS,In-store,2023-03-23
8100,TXN_2735598,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-30
8101,TXN_7362526,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-09-16
8102,TXN_3584252,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-12-19
8103,TXN_4854751,Salad,3,5.0,15.0,Credit Card,DK/NS,
8104,TXN_6324687,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-03-03
8105,TXN_2716377,Juice,4,3.0,12.0,Cash,DK/NS,2023-01-03
8106,TXN_4002142,Cake,5,3.0,15.0,DK/NS,DK/NS,2023-06-27
8107,TXN_9417438,Salad,1,5.0,5.0,DK/NS,In-store,2023-01-05
8108,TXN_4757873,Tea,1,1.5,1.5,Credit Card,In-store,2023-09-12
8109,TXN_6283718,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-07-20
8110,TXN_2019127,Salad,1,5.0,5.0,Cash,DK/NS,2023-08-03
8111,TXN_2007652,Juice,2,3.0,6.0,Digital Wallet,DK/NS,2023-12-09
8112,TXN_3048882,Juice,2,3.0,6.0,Cash,Takeaway,2023-12-30
8113,TXN_3241510,Tea,5,1.5,7.5,Credit Card,DK/NS,2023-10-05
8114,TXN_1978239,Salad,4,5.0,20.0,DK/NS,In-store,2023-09-20
8115,TXN_3286168,Smoothie,5,4.0,20.0,Digital Wallet,DK/NS,2023-06-25
8116,TXN_5922981,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-11-10
8117,TXN_4108567,Coffee,2,2.0,4.0,Cash,Takeaway,2023-08-14
8118,TXN_5217434,Coffee,1,2.0,2.0,DK/NS,Takeaway,2023-09-22
8119,TXN_6691792,DK/NS,3,3.0,9.0,DK/NS,Takeaway,2023-06-21
8120,TXN_4822216,Cake,1,3.0,3.0,DK/NS,DK/NS,2023-09-03
8121,TXN_9246986,Tea,4,1.5,6.0,Cash,Takeaway,2023-09-08
8122,TXN_3931393,Sandwich,2,4.0,8.0,Digital Wallet,DK/NS,2023-11-18
8123,TXN_1429325,Smoothie,2,4.0,8.0,Cash,DK/NS,2023-04-20
8124,TXN_2888655,Cookie,4,1.0,4.0,Digital Wallet,DK/NS,2023-12-17
8125,TXN_3648160,Coffee,5,2.0,10.0,DK/NS,Takeaway,2023-12-03
8126,TXN_5832513,Juice,4,3.0,12.0,Cash,In-store,2023-11-02
8127,TXN_6053755,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-01-18
8128,TXN_4437520,Smoothie,3,4.0,12.0,Credit Card,DK/NS,2023-07-28
8129,TXN_4995281,Salad,4,5.0,20.0,Credit Card,DK/NS,2023-02-25
8130,TXN_6105807,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-01-18
8131,TXN_8384699,Salad,3,5.0,15.0,DK/NS,In-store,2023-12-16
8132,TXN_3549667,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-29
8133,TXN_2566211,Tea,2,1.5,3.0,Cash,DK/NS,2023-09-26
8134,TXN_3206842,Salad,4,5.0,20.0,Cash,DK/NS,2023-04-30
8135,TXN_8970135,Juice,4,3.0,12.0,DK/NS,In-store,2023-03-26
8136,TXN_3222612,DK/NS,3,3.0,9.0,Cash,Takeaway,2023-01-25
8137,TXN_6361593,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-08-29
8138,TXN_9375445,Smoothie,2,4.0,8.0,DK/NS,In-store,2023-10-22
8139,TXN_4943552,DK/NS,5,3.0,15.0,DK/NS,Takeaway,2023-04-14
8140,TXN_1532390,Tea,5,1.5,7.5,Digital Wallet,DK/NS,2023-04-08
8141,TXN_8020606,Cake,4,3.0,12.0,DK/NS,Takeaway,2023-10-10
8142,TXN_2729959,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-02-01
8143,TXN_4582054,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-08-27
8144,TXN_2134763,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-03-28
8145,TXN_1633607,Juice,1,3.0,3.0,Cash,Takeaway,2023-03-13
8146,TXN_5124999,Coffee,5,2.0,10.0,Digital Wallet,DK/NS,2023-04-11
8147,TXN_7647190,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-02-22
